,country_code,ano,producao_total(t),area_total_de_producao(ha)
4434,ISL,1993,14319.0,850.0
4435,ISL,1994,17892.75,844.0
4436,ISL,1995,14478.0,847.0
4437,ISL,1996,18618.0,950.0
4438,ISL,1997,16354.0,854.0
4439,ISL,1998,20271.0,1014.0
4440,ISL,1999,17199.0,765.0
4441,ISL,2000,20231.0,734.0
4442,ISL,2001,22665.0,865.0
4443,ISL,2002,22201.0,865.0
4444,ISL,2003,21605.0,877.0
4445,ISL,2004,32148.0,837.0
4446,ISL,2005,35133.0,809.0
4447,ISL,2006,37664.0,756.0
4448,ISL,2007,37349.0,756.0
4449,ISL,2008,37057.0,756.0
4450,ISL,2009,32503.0,756.0
4451,ISL,2010,35659.0,756.0
4452,ISL,2011,33386.0,565.0
4453,ISL,2012,36286.0,555.0
4454,ISL,2013,32671.0,535.0
4455,ISL,2014,35719.33,638.0
4456,ISL,2015,43517.759999999995,2094.0
4457,ISL,2016,48706.02,2940.0
4458,ISL,2017,48669.1,2743.0
4459,ISL,2018,41150.509999999995,2136.0
4460,ISL,2019,48497.78,2851.0
4461,ISL,2020,46861.35,1963.0
4462,ISL,2021,40166.43,2914.0
4463,ISL,2022,22363.0,3528.0
4464,IND,1961,240951186.0,114078984.0
4465,IND,1962,233635235.0,117047899.0
4466,IND,1963,226289070.0,116289865.0
4467,IND,1964,242067226.0,118247070.0
4468,IND,1965,250269981.0,117606714.0
4469,IND,1966,251407108.0,115497519.0
4470,IND,1967,234410377.0,118233627.0
4471,IND,1968,246665241.0,119738471.0
4472,IND,1969,283040743.0,121682293.0
4473,IND,1970,306701846.0,124389670.0
4474,IND,1971,299806854.0,124637361.0
4475,IND,1972,280071847.0,123682045.0
4476,IND,1973,304661204.0,128228053.0
4477,IND,1974,306991194.0,126111485.0
4478,IND,1975,337882575.0,127877220.0
4479,IND,1976,328882071.0,129622063.0
4480,IND,1977,359419046.0,131338574.0
4481,IND,1978,394717491.0,133638340.0
4482,IND,1979,353414310.0,131568280.0
4483,IND,1980,340241319.0,131701130.0
4484,IND,1981,380624475.0,132633856.0
4485,IND,1982,407535271.0,129868243.0
4486,IND,1983,444531735.0,136003548.0
4487,IND,1984,429243269.0,134688492.0
4488,IND,1985,428473030.0,133482974.0
4489,IND,1986,432660254.0,134382691.0
4490,IND,1987,440080187.0,127852350.0
4491,IND,1988,488783193.0,135149382.0
4492,IND,1989,512147166.0,136777164.0
4493,IND,1990,534318562.0,135892690.0
4494,IND,1991,560657464.36,138246438.0
4495,IND,1992,585098660.73,133353997.0
4496,IND,1993,567752476.94,135567524.0
4497,IND,1994,577025352.9,134458588.0
4498,IND,1995,631359787.74,135991371.0
4499,IND,1996,651932641.35,136799314.0
4500,IND,1997,661304841.38,136426606.0
4501,IND,1998,668107303.75,137793738.0
4502,IND,1999,722677376.7199999,137471716.0
4503,IND,2000,714002675.0,135262703.0
4504,IND,2001,724216489.7900001,132685698.0
4505,IND,2002,679209703.14,130135873.0
4506,IND,2003,717016376.12,136649749.0
4507,IND,2004,644064068.2800001,135900327.0
4508,IND,2005,666851366.14,137177364.0
4509,IND,2006,739076469.02,138393720.0
4510,IND,2007,862905994.26,144416530.0
4511,IND,2008,866388572.6899999,143702963.0
4512,IND,2009,770544918.75,136876419.0
4513,IND,2010,828250137.43,145477471.0
4514,IND,2011,919570227.36,147959183.0
4515,IND,2012,950832344.91,145143640.0
4516,IND,2013,955448847.5100001,146905623.0
4517,IND,2014,976772986.46,149596923.0
4518,IND,2015,971604017.86,147686529.0
4519,IND,2016,969694055.3599999,151090673.0
4520,IND,2017,954402180.4599999,154687326.0
4521,IND,2018,1061307233.03,154229882.0
4522,IND,2019,1088904478.29,148683442.0
4523,IND,2020,1072547505.5099999,154451828.0
4524,IND,2021,1138655894.98,159640284.0
4525,IND,2022,1119467892.4499998,160590744.0
4526,IDN,1961,31412152.64,12537900.0
4527,IDN,1962,32593532.32,13674150.0
4528,IDN,1963,29324835.560000002,12635750.0
4529,IDN,1964,33611132.05,13874550.0
4530,IDN,1965,33525632.05,13211850.0
4531,IDN,1966,33901757.05,14875900.0
4532,IDN,1967,32840602.61,13413300.0
4533,IDN,1968,36310481.54,14659424.0
4534,IDN,1969,37980623.51,14068719.0
4535,IDN,1970,40452111.39,14558494.0
4536,IDN,1971,42839343.89,14651284.0
4537,IDN,1972,42519780.0,13870218.0
4538,IDN,1973,45767921.03,15796993.0
4539,IDN,1974,48805004.24,15137646.0
4540,IDN,1975,47354250.55,14781746.0
4541,IDN,1976,47867284.97,13970276.0
4542,IDN,1977,49839151.16,14527146.0
4543,IDN,1978,58252117.11,15662266.0
4544,IDN,1979,58863349.81,15255063.0
4545,IDN,1980,61374346.01,15685280.0
4546,IDN,1981,70381752.73,16312553.0
4547,IDN,1982,69504707.88,15066748.0
4548,IDN,1983,76682928.24000001,16259283.0
4549,IDN,1984,79204652.12,17295903.0
4550,IDN,1985,79720661.11,16932156.0
4551,IDN,1986,85827497.87,17929707.0
4552,IDN,1987,86758878.45,17382693.0
4553,IDN,1988,91892177.11,18378729.0
4554,IDN,1989,93945442.97,18474066.0
4555,IDN,1990,97572399.72,18646077.0
4556,IDN,1991,97727372.75999999,18162705.0
4557,IDN,1992,109188835.85,19897044.0
4558,IDN,1993,109303367.37,19140117.0
4559,IDN,1994,109558810.6,19083054.0
4560,IDN,1995,113366709.05,20910553.0
4561,IDN,1996,117074593.89999999,20965770.0
4562,IDN,1997,111496583.2,19933979.0
4563,IDN,1998,113852792.27000001,20960899.0
4564,IDN,1999,110231828.92999999,20707523.0
4565,IDN,2000,113180972.89,20795305.0
4566,IDN,2001,114563905.34,20492457.0
4567,IDN,2002,118497485.47,20432484.0
4568,IDN,2003,122010421.02,20741878.0
4569,IDN,2004,129320347.45,21234553.0
4570,IDN,2005,135129742.49,22066953.0
4571,IDN,2006,140912033.82,21200201.0
4572,IDN,2007,139318870.9,21517088.0
4573,IDN,2008,146439411.17000002,22502696.0
4574,IDN,2009,152110986.56,22823992.0
4575,IDN,2010,155049012.96,22773778.0
4576,IDN,2011,153132685.92,22321082.0
4577,IDN,2012,165206289.49,22442579.0
4578,IDN,2013,166168987.88,22349121.0
4579,IDN,2014,167464957.36,22256696.0
4580,IDN,2015,173975978.39,22108931.0
4581,IDN,2016,170495941.19,21931902.0
4582,IDN,2017,184018467.5,23390958.0
4583,IDN,2018,194168809.87,24004458.0
4584,IDN,2019,185341689.5,21262313.0
4585,IDN,2020,181662703.01,20792551.0
4586,IDN,2021,190596728.26999998,20664175.0
4587,IDN,2022,144719360.2,21611490.0
4588,IRQ,1961,3268249.03,2231024.0
4589,IRQ,1962,3974306.0999999996,2657310.0
4590,IRQ,1963,3063410.0,2032418.0
4591,IRQ,1964,3519871.1899999995,2421088.0
4592,IRQ,1965,4027364.0,2748056.0
4593,IRQ,1966,4093811.23,2656721.0
4594,IRQ,1967,4547154.03,2777006.0
4595,IRQ,1968,5181946.39,2719437.0
4596,IRQ,1969,5090318.39,2467345.0
4597,IRQ,1970,4745028.04,2402134.0
4598,IRQ,1971,4702020.97,1798264.0
4599,IRQ,1972,6755582.1899999995,3019351.0
4600,IRQ,1973,4386830.79,2016573.0
4601,IRQ,1974,4521809.16,2466285.0
4602,IRQ,1975,4275758.109999999,2307324.0
4603,IRQ,1976,5411725.0,2467186.0
4604,IRQ,1977,5159895.74,1805065.0
4605,IRQ,1978,5625177.82,2639318.0
4606,IRQ,1979,4931898.640000001,2233752.0
4607,IRQ,1980,5529212.359999999,2646271.0
4608,IRQ,1981,5743658.78,2604925.0
4609,IRQ,1982,6190718.33,2720200.0
4610,IRQ,1983,5691466.71,2827275.0
4611,IRQ,1984,5674110.48,1470628.0
4612,IRQ,1985,8200101.77,3611487.0
4613,IRQ,1986,7064855.57,3400210.0
4614,IRQ,1987,6301387.97,2519840.0
4615,IRQ,1988,7116168.0,2998260.0
4616,IRQ,1989,6684844.870000001,2240054.0
4617,IRQ,1990,8600493.36,3916968.0
4618,IRQ,1991,6559454.44,3848372.0
4619,IRQ,1992,7406219.669999999,4540280.0
4620,IRQ,1993,8558092.780000001,5283659.0
4621,IRQ,1994,8082102.8,4264210.0
4622,IRQ,1995,8084996.050000001,3889298.0
4623,IRQ,1996,8625701.26,4094579.0
4624,IRQ,1997,7906909.14,3515140.0
4625,IRQ,1998,8452386.870000001,3551083.0
4626,IRQ,1999,7816050.94,3412359.0
4627,IRQ,2000,6910628.449999999,3208431.0
4628,IRQ,2001,8463467.93,3411598.0
4629,IRQ,2002,10761161.469999999,3954155.0
4630,IRQ,2003,8631229.23,3640679.0
4631,IRQ,2004,8655548.1,3433742.0
4632,IRQ,2005,9375159.370000001,4531981.0
4633,IRQ,2006,9430708.18,3497069.0
4634,IRQ,2007,8898765.98,3561430.0
4635,IRQ,2008,6914852.4799999995,2154992.0
4636,IRQ,2009,7135090.749999999,1999748.0
4637,IRQ,2010,8991408.41,3082173.0
4638,IRQ,2011,9544692.36,2952583.0
4639,IRQ,2012,9901946.96,2637375.0
4640,IRQ,2013,12039080.739999998,3600425.0
4641,IRQ,2014,11661617.2,4059421.0
4642,IRQ,2015,5870932.15,1732171.0
4643,IRQ,2016,6284443.67,1764078.0
4644,IRQ,2017,5955875.24,1848341.0
4645,IRQ,2018,5245386.45,1494030.0
4646,IRQ,2019,10525469.94,3367557.0
4647,IRQ,2020,13473745.1,4137129.0
4648,IRQ,2021,9592977.330000002,2629486.0
4649,IRQ,2022,7339629.08,1852918.0
4650,IRL,1961,5166427.0,559103.0
4651,IRL,1962,5255052.0,553823.0
4652,IRL,1963,4951406.0,526939.0
4653,IRL,1964,4329359.0,498433.0
4654,IRL,1965,4323899.0,478430.0
4655,IRL,1966,4213925.0,431850.0
4656,IRL,1967,4747589.0,450329.0
4657,IRL,1968,5007539.0,452238.0
4658,IRL,1969,4627513.0,443181.0
4659,IRL,1970,4713843.0,464988.0
4660,IRL,1971,5180401.0,472356.0
4661,IRL,1972,4523499.0,454661.0
4662,IRL,1973,4934860.0,433705.0
4663,IRL,1974,4421313.0,418460.0
4664,IRL,1975,4906998.0,417999.0
4665,IRL,1976,5008175.0,436865.0
4666,IRL,1977,5872900.0,467117.0
4667,IRL,1978,5404300.0,471596.0
4668,IRL,1979,5312570.0,482645.0
4669,IRL,1980,5197500.0,524230.0
4670,IRL,1981,5174390.0,505385.0
4671,IRL,1982,5899250.0,491310.0
4672,IRL,1983,5342482.0,471410.0
4673,IRL,1984,6234775.0,483680.0
4674,IRL,1985,5190542.0,474149.0
4675,IRL,1986,4948184.0,439077.0
4676,IRL,1987,5563079.0,409286.0
4677,IRL,1988,5182600.0,394546.0
4678,IRL,1989,5108211.0,385057.0
4679,IRL,1990,5299968.0,368202.0
4680,IRL,1991,5294546.49,369068.0
4681,IRL,1992,5440697.58,371495.0
4682,IRL,1993,4666250.71,360385.0
4683,IRL,1994,5084401.68,350276.0
4684,IRL,1995,5506629.98,346700.0
4685,IRL,1996,6151177.4399999995,366195.0
4686,IRL,1997,5958476.12,375841.0
4687,IRL,1998,5940105.7,366933.0
4688,IRL,1999,5875332.619999999,354338.0
4689,IRL,2000,6002185.09,334634.0
4690,IRL,2001,5703513.72,342017.0
4691,IRL,2002,5363359.74,356090.0
4692,IRL,2003,5641252.109999999,359642.0
4693,IRL,2004,6433832.33,365803.0
4694,IRL,2005,5324404.959999999,336240.0
4695,IRL,2006,3901384.09,304675.0
4696,IRL,2007,3776788.4,302023.0
4697,IRL,2008,4151329.2200000007,345068.0
4698,IRL,2009,3641725.87,324647.0
4699,IRL,2010,3733275.5199999996,298896.0
4700,IRL,2011,4245038.84,320334.0
4701,IRL,2012,3670696.1100000003,337387.0
4702,IRL,2013,4126801.98,331940.0
4703,IRL,2014,4340772.640000001,328321.0
4704,IRL,2015,4387783.880000001,319667.0
4705,IRL,2016,4065252.5,310361.0
4706,IRL,2017,4265314.549999999,302935.0
4707,IRL,2018,3376478.87,281100.0
4708,IRL,2019,3998568.82,287050.0
4709,IRL,2020,3463681.63,291810.0
4710,IRL,2021,3720856.86,297350.0
4711,IRL,2022,3130710.0,308760.0
4712,ISR,1961,1585095.26,247130.0
4713,ISR,1962,1664270.71,218747.0
4714,ISR,1963,1847427.46,234562.0
4715,ISR,1964,2150441.81,250628.0
4716,ISR,1965,2190709.7199999997,251956.0
4717,ISR,1966,2110798.63,250986.0
4718,ISR,1967,2454743.16,265986.0
4719,ISR,1968,2493990.33,267855.0
4720,ISR,1969,2491895.2800000003,268791.0
4721,ISR,1970,2600320.94,252955.0
4722,ISR,1971,2933385.77,261085.0
4723,ISR,1972,3212043.3,262990.0
4724,ISR,1973,3143483.6,254710.0
4725,ISR,1974,3090495.68,275080.0
4726,ISR,1975,3139047.0,264855.0
4727,ISR,1976,3194698.2,260285.0
4728,ISR,1977,3211310.0,261922.0
4729,ISR,1978,3061371.4,252449.0
4730,ISR,1979,3010455.0,248007.0
4731,ISR,1980,2934214.6,249147.0
4732,ISR,1981,3109119.0,247654.0
4733,ISR,1982,3216987.0,238895.0
4734,ISR,1983,3371036.0,248559.0
4735,ISR,1984,3107491.0,217337.0
4736,ISR,1985,3211277.0,228053.0
4737,ISR,1986,3027106.0,241101.0
4738,ISR,1987,3330041.0,239630.0
4739,ISR,1988,2953078.6,229863.0
4740,ISR,1989,3083503.8,242511.0
4741,ISR,1990,3632954.99,242638.0
4742,ISR,1991,2788284.6900000004,246178.0
4743,ISR,1992,2960434.34,246940.0
4744,ISR,1993,2889773.4799999995,247370.0
4745,ISR,1994,2916750.4299999997,237093.0
4746,ISR,1995,3450758.75,241064.0
4747,ISR,1996,3375680.75,230728.0
4748,ISR,1997,3178528.98,231864.0
4749,ISR,1998,3523665.7899999996,241744.0
4750,ISR,1999,3343566.12,218249.0
4751,ISR,2000,3284266.28,226669.0
4752,ISR,2001,3220748.17,246500.0
4753,ISR,2002,3432252.1900000004,256246.0
4754,ISR,2003,3382499.84,255926.0
4755,ISR,2004,3780810.1900000004,238616.0
4756,ISR,2005,3612859.5200000005,255379.0
4757,ISR,2006,3485634.3499999996,256208.0
4758,ISR,2007,3644505.56,253239.0
4759,ISR,2008,3297997.4599999995,231496.0
4760,ISR,2009,3553769.6999999993,229229.0
4761,ISR,2010,3512513.72,234994.0
4762,ISR,2011,3631589.13,234418.0
4763,ISR,2012,3742221.5999999996,258525.0
4764,ISR,2013,3783772.3000000003,273433.0
4765,ISR,2014,3753189.0100000002,273656.0
4766,ISR,2015,3598823.39,254421.0
4767,ISR,2016,3630771.59,237676.0
4768,ISR,2017,3452233.24,236683.0
4769,ISR,2018,3267301.1399999997,251266.0
4770,ISR,2019,3338536.46,251244.0
4771,ISR,2020,3285518.2899999996,240876.0
4772,ISR,2021,3341711.91,261030.0
4773,ISR,2022,3010926.2499999995,235931.0
4774,ITA,1961,54655228.0,12415099.0
4775,ITA,1962,55998131.0,12488019.0
4776,ITA,1963,57696151.0,12244272.0
4777,ITA,1964,59496020.0,12089164.0
4778,ITA,1965,61639755.0,11795136.0
4779,ITA,1966,64737875.0,11736389.0
4780,ITA,1967,70478171.0,11469261.0
4781,ITA,1968,65863898.0,11447813.0
4782,ITA,1969,67966627.0,11292223.0
4783,ITA,1970,66474890.0,11200737.0
4784,ITA,1971,65299872.0,10590065.0
4785,ITA,1972,63962840.0,10265689.0
4786,ITA,1973,65891542.0,10098553.0
4787,ITA,1974,65082899.0,10093371.0
4788,ITA,1975,70920079.0,10005504.0
4789,ITA,1976,71281338.0,10038792.0
4790,ITA,1977,65963320.0,9312223.0
4791,ITA,1978,69296533.0,9939138.0
4792,ITA,1979,75124796.0,9747990.0
4793,ITA,1980,77279312.0,9758120.0
4794,ITA,1981,79405628.0,9650338.0
4795,ITA,1982,71478668.0,9699201.0
4796,ITA,1983,76315122.0,9422373.0
4797,ITA,1984,73853222.0,9372428.0
4798,ITA,1985,70865463.0,9048719.0
4799,ITA,1986,77921541.0,9140954.0
4800,ITA,1987,77775484.0,8952618.0
4801,ITA,1988,72080376.0,8766930.0
4802,ITA,1989,76777674.0,8826315.0
4803,ITA,1990,67631597.0,8572286.0
4804,ITA,1991,74010986.06,8474882.0
4805,ITA,1992,78930194.0,8236912.0
4806,ITA,1993,72864837.0,7991784.0
4807,ITA,1994,73175275.0,8067545.0
4808,ITA,1995,72547953.47999999,8117072.0
4809,ITA,1996,74400032.11,8123762.0
4810,ITA,1997,73963698.39,8080541.0
4811,ITA,1998,75003564.58,7964083.0
4812,ITA,1999,80055180.13999999,8017740.0
4813,ITA,2000,76442121.28,7996148.0
4814,ITA,2001,71645894.11,7932120.0
4815,ITA,2002,73159884.62,8006525.9
4816,ITA,2003,63976350.53,7823859.47
4817,ITA,2004,76310429.03999999,7839402.59
4818,ITA,2005,79000242.9,7632792.0
4819,ITA,2006,65760799.93,7249963.0
4820,ITA,2007,65062682.88,7351252.0
4821,ITA,2008,64620437.73,7435595.0
4822,ITA,2009,62431374.550000004,6918486.0
4823,ITA,2010,61135319.089999996,6863499.0
4824,ITA,2011,61815467.13000001,6681306.0
4825,ITA,2012,56751557.8,6562130.0
4826,ITA,2013,56031890.330000006,6561320.0
4827,ITA,2014,57381054.18,6478145.0
4828,ITA,2015,57105452.96000001,6332478.0
4829,ITA,2016,56901450.84,6276297.0
4830,ITA,2017,53911847.47,6173568.0
4831,ITA,2018,51950284.239999995,5966381.0
4832,ITA,2019,51640403.0,5965150.0
4833,ITA,2020,52937266.13,5911640.0
4834,ITA,2021,52251974.739999995,5859070.0
4835,ITA,2022,46890030.0,5805250.0
4836,JAM,1961,5424553.45,144106.0
4837,JAM,1962,5169200.2,144527.0
4838,JAM,1963,5693639.85,128976.0
4839,JAM,1964,5825508.85,128610.0
4840,JAM,1965,5953309.2,126545.0
4841,JAM,1966,6189672.55,121169.0
4842,JAM,1967,5712986.6,120408.0
4843,JAM,1968,5620691.25,115679.0
4844,JAM,1969,5089996.25,106956.0
4845,JAM,1970,5181652.25,111781.0
4846,JAM,1971,5215180.95,120649.0
4847,JAM,1972,5263383.6,122363.0
4848,JAM,1973,4633271.85,114475.0
4849,JAM,1974,4872109.15,124028.0
4850,JAM,1975,4609303.85,126895.0
4851,JAM,1976,4665784.25,128295.0
4852,JAM,1977,4225555.75,112640.0
4853,JAM,1978,4681030.8,113185.0
4854,JAM,1979,3983372.35,109169.0
4855,JAM,1980,3721580.0,112401.0
4856,JAM,1981,3394215.0,103855.0
4857,JAM,1982,3394895.8,100837.0
4858,JAM,1983,3234013.5,101539.0
4859,JAM,1984,3362697.75,104750.0
4860,JAM,1985,3249469.35,113212.0
4861,JAM,1986,3160627.35,101049.0
4862,JAM,1987,2950111.35,101665.0
4863,JAM,1988,3544407.7,94546.0
4864,JAM,1989,3192057.7,96071.0
4865,JAM,1990,3429681.1799999997,98657.0
4866,JAM,1991,3699587.64,101847.0
4867,JAM,1992,3577834.35,102864.0
4868,JAM,1993,3757177.44,105416.0
4869,JAM,1994,3657087.5300000003,115390.0
4870,JAM,1995,3632360.9699999997,116180.0
4871,JAM,1996,3923849.99,123492.0
4872,JAM,1997,3592343.15,112568.0
4873,JAM,1998,3353091.82,104392.0
4874,JAM,1999,3425641.8699999996,104405.0
4875,JAM,2000,3021204.39,98901.0
4876,JAM,2001,3282506.58,98799.0
4877,JAM,2002,2940303.03,93650.0
4878,JAM,2003,2781261.51,93434.0
4879,JAM,2004,2965070.0599999996,89311.0
4880,JAM,2005,2220715.03,81819.0
4881,JAM,2006,2652023.93,83887.0
4882,JAM,2007,2870665.15,83474.0
4883,JAM,2008,2444370.0,74424.0
4884,JAM,2009,2201662.49,77061.0
4885,JAM,2010,2243678.57,79170.0
4886,JAM,2011,2453704.23,80864.0
4887,JAM,2012,2409713.42,82297.0
4888,JAM,2013,2307748.05,81200.0
4889,JAM,2014,2692356.5300000003,79718.0
4890,JAM,2015,2465954.06,78377.0
4891,JAM,2016,2026072.66,74574.0
4892,JAM,2017,2008174.29,72984.0
4893,JAM,2018,1912150.2300000002,73186.0
4894,JAM,2019,1620179.59,70403.0
4895,JAM,2020,1363202.04,65832.0
4896,JAM,2021,1345111.46,67226.0
4897,JAM,2022,1287636.05,69567.0
4898,JPN,1961,41773451.0,6318240.0
4899,JPN,1962,43972996.0,6268980.0
4900,JPN,1963,43873494.0,6143140.0
4901,JPN,1964,45746490.0,6000520.0
4902,JPN,1965,46985281.0,5909558.0
4903,JPN,1966,47384101.0,5820980.0
4904,JPN,1967,51251058.0,5675520.0
4905,JPN,1968,53636713.0,5579545.0
4906,JPN,1969,51485368.0,5458600.0
4907,JPN,1970,49911362.0,4965670.0
4908,JPN,1971,46742935.0,4602240.0
4909,JPN,1972,50422731.0,4429020.0
4910,JPN,1973,50540064.0,4280270.0
4911,JPN,1974,48210521.0,4331190.0
4912,JPN,1975,50290203.0,4346555.0
4913,JPN,1976,48711237.0,4334165.0
4914,JPN,1977,52736179.0,4296734.0
4915,JPN,1978,51898712.0,4117227.0
4916,JPN,1979,52420897.0,4109166.0
4917,JPN,1980,48803536.0,4037781.0
4918,JPN,1981,48784107.0,3975052.0
4919,JPN,1982,51437808.0,3953395.0
4920,JPN,1983,50420235.0,3969189.0
4921,JPN,1984,52082931.0,4003684.0
4922,JPN,1985,52555808.0,3995801.0
4923,JPN,1986,52684535.0,3942736.0
4924,JPN,1987,52042747.0,3804456.0
4925,JPN,1988,50250373.0,3758828.0
4926,JPN,1989,51239742.0,3711328.0
4927,JPN,1990,50474808.0,3634263.0
4928,JPN,1991,49333565.32,3542424.0
4929,JPN,1992,50524349.72,3538243.0
4930,JPN,1993,45282341.59,3512413.0
4931,JPN,1994,50419312.06,3512573.0
4932,JPN,1995,48733412.93,3385969.0
4933,JPN,1996,47150271.06,3233400.0
4934,JPN,1997,47428319.06,3188004.0
4935,JPN,1998,44834346.730000004,3013714.0
4936,JPN,1999,44781339.42999999,2997444.0
4937,JPN,2000,43849110.03000001,2974295.0
4938,JPN,2001,43103193.269999996,2910308.0
4939,JPN,2002,42356400.54000001,2889960.0
4940,JPN,2003,40266349.07,2869218.0
4941,JPN,2004,40994086.11,2883235.0
4942,JPN,2005,40972727.010000005,2878438.0
4943,JPN,2006,39287221.48,2834065.0
4944,JPN,2007,40703465.59,2798276.0
4945,JPN,2008,40516916.06,2749395.0
4946,JPN,2009,38403033.41,2740773.0
4947,JPN,2010,36479268.870000005,2751035.0
4948,JPN,2011,36478782.25,2701028.0
4949,JPN,2012,36689457.85,2697319.0
4950,JPN,2013,36420245.84,2692403.0
4951,JPN,2014,36879468.57,2678167.0
4952,JPN,2015,36876675.09,2650702.0
4953,JPN,2016,35877148.379999995,2625102.0
4954,JPN,2017,36449874.839999996,2605231.0
4955,JPN,2018,35416406.21000001,2510389.0
4956,JPN,2019,36142250.3,2502697.0
4957,JPN,2020,35671079.519999996,2489457.0
4958,JPN,2021,35799136.91,2429206.0
4959,JPN,2022,31473495.67,2519470.0
4960,JOR,1961,1042698.14,580008.0
4961,JOR,1962,840155.26,559705.0
4962,JOR,1963,860459.51,481261.0
4963,JOR,1964,1358487.96,619716.0
4964,JOR,1965,1263112.1099999999,617942.0
4965,JOR,1966,815314.98,481531.0
4966,JOR,1967,1014528.61,471487.0
4967,JOR,1968,512479.87,390077.0
4968,JOR,1969,620811.06,322783.0
4969,JOR,1970,380675.54,347359.0
4970,JOR,1971,543100.97,392939.0
4971,JOR,1972,684812.75,398492.0
4972,JOR,1973,327939.02,251247.0
4973,JOR,1974,736284.06,438372.0
4974,JOR,1975,421460.0,260668.0
4975,JOR,1976,392193.7,283042.0
4976,JOR,1977,439404.29000000004,258486.0
4977,JOR,1978,694163.5700000001,282702.0
4978,JOR,1979,490398.28,234109.0
4979,JOR,1980,790231.72,274932.0
4980,JOR,1981,717709.17,243981.0
4981,JOR,1982,712769.27,249657.0
4982,JOR,1983,823689.15,253370.0
4983,JOR,1984,716199.9,200956.0
4984,JOR,1985,966748.6799999999,239363.0
4985,JOR,1986,819314.54,157212.0
4986,JOR,1987,1028287.54,222796.0
4987,JOR,1988,1153251.74,223953.0
4988,JOR,1989,1000041.65,177262.0
4989,JOR,1990,1369614.83,212023.0
4990,JOR,1991,1097181.7800000003,200276.0
4991,JOR,1992,1391389.04,212589.0
4992,JOR,1993,1045252.06,162564.0
4993,JOR,1994,1338856.07,168086.0
4994,JOR,1995,1419444.69,195733.0
4995,JOR,1996,1232945.15,162879.0
4996,JOR,1997,1257347.71,201605.0
4997,JOR,1998,1389948.49,189046.0
4998,JOR,1999,1166013.34,135024.0
4999,JOR,2000,1396994.23,157381.0
5000,JOR,2001,1253284.06,156796.0
5001,JOR,2002,1751052.88,216257.0
5002,JOR,2003,1606218.87,177575.0
5003,JOR,2004,1851138.22,166263.0
5004,JOR,2005,2035925.27,195099.0
5005,JOR,2006,1990082.45,194799.0
5006,JOR,2007,1849047.29,165988.0
5007,JOR,2008,1830875.76,165583.0
5008,JOR,2009,1999979.67,172126.0
5009,JOR,2010,2299239.5999999996,180292.0
5010,JOR,2011,2469018.26,186225.0
5011,JOR,2012,2270877.4,187523.0
5012,JOR,2013,2380000.4699999997,201197.0
5013,JOR,2014,2484493.38,205209.0
5014,JOR,2015,2760195.58,202466.0
5015,JOR,2016,2986678.38,199494.0
5016,JOR,2017,2354936.04,166039.0
5017,JOR,2018,2447599.44,172539.0
5018,JOR,2019,2231187.55,183100.0
5019,JOR,2020,2317740.18,177167.0
5020,JOR,2021,2625500.1399999997,186476.0
5021,JOR,2022,2606961.94,177253.0
5022,KAZ,1961,,
5023,KAZ,1962,,
5024,KAZ,1963,,
5025,KAZ,1964,,
5026,KAZ,1965,,
5027,KAZ,1966,,
5028,KAZ,1967,,
5029,KAZ,1968,,
5030,KAZ,1969,,
5031,KAZ,1970,,
5032,KAZ,1971,,
5033,KAZ,1972,,
5034,KAZ,1973,,
5035,KAZ,1974,,
5036,KAZ,1975,,
5037,KAZ,1976,,
5038,KAZ,1977,,
5039,KAZ,1978,,
5040,KAZ,1979,,
5041,KAZ,1980,,
5042,KAZ,1981,,
5043,KAZ,1982,,
5044,KAZ,1983,,
5045,KAZ,1984,,
5046,KAZ,1985,,
5047,KAZ,1986,,
5048,KAZ,1987,,
5049,KAZ,1988,,
5050,KAZ,1989,,
5051,KAZ,1990,,
5052,KAZ,1991,,
5053,KAZ,1992,35064483.96,21898139.0
5054,KAZ,1993,25606360.95,21651903.0
5055,KAZ,1994,20230305.51,19755786.0
5056,KAZ,1995,13089413.96,16860867.0
5057,KAZ,1996,14719124.850000001,16108610.0
5058,KAZ,1997,15501000.84,14658492.0
5059,KAZ,1998,9761934.72,11963309.0
5060,KAZ,1999,18517842.33,11596066.0
5061,KAZ,2000,16238849.370000001,12950932.0
5062,KAZ,2001,21535330.939999998,13708885.0
5063,KAZ,2002,21958661.089999996,14601606.0
5064,KAZ,2003,21245987.81,14603917.0
5065,KAZ,2004,19096900.68,14930141.0
5066,KAZ,2005,20927195.11,14681491.0
5067,KAZ,2006,23282716.53,14889249.0
5068,KAZ,2007,26875223.04,15784942.0
5069,KAZ,2008,22232756.91,16208464.0
5070,KAZ,2009,28262353.98,17712392.0
5071,KAZ,2010,19997331.17,16589732.0
5072,KAZ,2011,36065584.480000004,17749634.0
5073,KAZ,2012,22552306.03,16502816.0
5074,KAZ,2013,28605638.46,17484232.0
5075,KAZ,2014,28027997.71,16652943.0
5076,KAZ,2015,30131374.85,16649368.0
5077,KAZ,2016,32985645.44,17463295.0
5078,KAZ,2017,33671245.49,18029011.0
5079,KAZ,2018,34692132.49000001,18212541.0
5080,KAZ,2019,32233405.750000004,18290806.0
5081,KAZ,2020,35478438.56,18781413.0
5082,KAZ,2021,32039190.550000004,19151176.0
5083,KAZ,2022,36896377.56,19903283.0
