,Area,Item,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
266,Faroe Islands,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.6196,471.6196,471.6196,471.6196,471.6196,471.6196,471.6196,471.6196,471.6196,471.6196,471.538,471.538,471.538,471.538,471.538,471.6934,471.6934,471.6934,471.3698,472.5524,472.5524
267,Fiji,All sectors with LULUCF,842.744,862.4708,871.7716,913.7362,888.0464,880.8774,974.2098,1010.8124,1061.254,1086.3412,1110.4416,1144.8186,1171.6298,1250.718,1274.991,1312.4596,1368.1786,1332.3558,1467.09,1494.6112,1558.016,1562.785,1558.8998,1642.8874,1686.7494000000002,1773.428,1806.695,1826.752,1883.2048,-1039.008,-1288.493,-1090.3069999999998,-916.4398000000001,-794.835,-633.0506,-508.03769999999986,-549.8040000000001,-641.9655000000002,-673.3165000000001,-584.1232,-148.0310000000001,-530.817,-250.4896,442.70679999999993,-94.89650000000005,147.86129999999997,31.045800000000106,-458.40759999999995,-653.9594,119.81799999999998,-145.24540000000013,-180.42819999999998,387.1023,-22.02180000000005,1039.5702,805.5289,982.0482,1161.0751,1708.6435999999999,1623.8654,1627.5156
268,Fiji,All sectors without LULUCF,842.744,862.4708,871.7716,913.7362,888.0464,880.8774,974.2098,1010.8124,1061.254,1086.3412,1110.4416,1144.8186,1171.6298,1250.718,1274.991,1312.4596,1368.1786,1332.3558,1467.09,1494.6112,1558.016,1562.785,1558.8998,1642.8874,1686.7494000000002,1773.428,1806.695,1826.752,1883.2048,4087.6042,3838.1192,4036.3052,4210.1723999999995,4331.7772,4493.5616,4614.8623,4556.693,4457.5009,4453.3603,4551.2126,4997.7604,4614.9744,4865.5862,5587.1306,5048.8435,5293.2455,5175.3064,4685.581,4445.6732,5261.4006,5007.6378,4973.9612,5541.4917000000005,5105.718,6163.9866,5948.2997,6123.1336,6297.450699999999,6845.6975999999995,6765.359,6769.0092
269,Fiji,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5126.6122,-5126.6122,-5126.6122,-5126.6122,-20806.6122,-5126.6122,-5122.9,-5106.496999999999,-5099.4664,-5126.6768,-5135.3358,-5145.7914,-5145.7914,-5116.0758,-21119.8238,-5143.74,-5145.3842,-5144.2606,-5143.988600000001,-5099.6326,-5141.5826,-5152.8832,-5154.3894,-5154.3894,-5127.7398,-5124.4164,-5142.7708,-5141.0854,-5136.3756,-5137.054,-5141.4936,-5141.4936
270,Finland,All sectors with LULUCF,16636.0504,17217.7098,17534.3638,17501.1774,16890.805,16706.5016,16554.6786,16703.8404,15921.9394,15832.7616,15811.3902,15545.4308,16006.3962,16109.008,15437.7892,14909.7038,14612.468,14868.7734,14826.787,14898.1566,14570.9372,14798.9342,14391.8586,13845.1,13708.776,13579.0448,13044.1834,12608.0182,12591.9512,116429.3201,119652.5084,105187.1452,111611.61170000001,126518.2448,117264.8835,131370.0642,128734.6128,120811.3608,121875.7694,116104.9883,156843.4908,165677.3562,183464.3276,187362.2088,158411.4222,186245.5967,174284.9993,161614.0278,153548.8995,175196.1607,84090.9124,72848.4474,71367.5749,71781.7916,62135.408,182445.8244,176540.83179999999,180915.7895,175041.8712,162683.4998,159887.7602
271,Finland,All sectors without LULUCF,16636.0504,17217.7098,17534.3638,17501.1774,16890.805,16706.5016,16554.6786,16703.8404,15921.9394,15832.7616,15811.3902,15545.4308,16006.3962,16109.008,15437.7892,14909.7038,14612.468,14868.7734,14826.787,14898.1566,14570.9372,14798.9342,14391.8586,13845.1,13708.776,13579.0448,13044.1834,12608.0182,12591.9512,168153.2981,171376.4864,156911.1232,163336.39130000002,178245.826,168948.1587,183020.2224,180318.6116,172240.33120000002,172602.2986,166019.0979,175962.5272,184538.5468,202129.741,205423.9826,176331.6116,204088.48129999998,192031.49910000002,179222.041,170954.0921,192399.0731,180876.751,169505.2076,168005.6245,168330.9018,158684.2692,156381.6056,150202.764,153773.8953,147362.5442,134772.3598,131975.572
272,Finland,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86147.20939999999,-111844.19440000001,-100044.88320000001,-100092.5636,-86574.97200000001,-85404.0828,-99558.2542,-90078.0734,-87457.89540000001,-88195.3658,-87115.16,-59363.2436,-61545.9,-63018.1318,-64530.7394,-65653.72839999999,-76402.7452,-58481.512599999995,-64645.5812,-88709.609,-64982.4842,-145179.5126,-150174.3648,-137243.437,-142302.7426,-138073.1062,-13377.903600000001,-10531.234,5148.2356,-7297.9223999999995,27911.14,27912.1882
273,France,All sectors with LULUCF,149265.2932,154922.6138,153351.0412,152455.0712,154428.8496,156939.1946,162957.166,166927.4322,165234.4348,168191.9006,170464.5406,171944.2486,179253.1808,181675.1658,184421.923,185403.1038,185177.6186,187361.5188,189881.5024,190293.0324,190164.0672,189803.7794,191321.8692,192882.1456,189828.3626,189719.24,182415.9102,178166.8726,177997.6868,1090582.7802,1120144.46,1070821.3897000002,1053422.8226,1009935.9636,1039048.0026,1097724.2056,1051705.6916,1076916.0799,1038765.2186,1027163.0238,977006.426,968796.2228,977298.6346,977599.5458,979344.5677,953360.6964,947652.1776,938310.4214,909195.4196,922293.5422,888608.2166,883978.3387,875971.7486,817603.6426,831210.2548,830870.7042,832970.7916,802568.2021,785481.1746,671296.2923,714433.6971
274,France,All sectors without LULUCF,149265.2932,154922.6138,153351.0412,152455.0712,154428.8496,156939.1946,162957.166,166927.4322,165234.4348,168191.9006,170464.5406,171944.2486,179253.1808,181675.1658,184421.923,185403.1038,185177.6186,187361.5188,189881.5024,190293.0324,190164.0672,189803.7794,191321.8692,192882.1456,189828.3626,189719.24,182415.9102,178166.8726,177997.6868,1139159.3930000002,1168721.0728,1119398.0025,1102010.8244,1058534.3356,1087638.1378,1146338.7048,1100335.009,1125555.2855,1087458.7638,1075854.5686,1108506.6102,1100381.2438,1108817.9226,1109398.1992000001,1111111.6191,1085195.0262,1079486.291,1070136.194,1041004.6102,1054140.4626,1009680.9922,1004935.0649000001,997054.8922,938651.2842,952293.8025,953714.8664,955686.3824,925411.8278999999,908264.1074,794163.1111,837288.7737
275,France,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100246.12280000001,-100535.5318,-96232.9884,-102137.2886,-102140.05780000001,-107291.1224,-118464.17439999999,-118038.3768,-121139.0556,-126905.99299999999,-92991.58600000001,-198793.0552,-216062.965,-221800.4806,-228007.812,-229272.57179999998,-232549.373,-231347.82439999998,-231133.4876,-210198.4,-211781.25100000002,-200451.027,-204571.5072,-211027.1942,-198785.70799999998,-191295.0112,-198469.44660000002,-195143.6502,-192293.5956,-192308.9448,-122866.81880000001,-122855.0766
276,French Guiana,All sectors with LULUCF,17.6026,20.049,16.6498,15.8386,15.9028,16.8402,15.189,13.8738,14.1762,14.9422,12.8308,12.064,12.1186,11.3406,11.6568,11.948,15.8266,22.0682,31.6574,36.1382,48.9128,54.3984,74.5334,91.8536,102.7648,121.0648,129.3368,129.238,137.0414,7293.5226,7320.0442,7317.3198,7301.3536,7310.3458,7314.414,7336.9698,7348.0968,7333.1784,7327.6808,7319.3240000000005,6905.3746,6906.087799999999,6880.5782,6964.4498,6980.3436,6968.8858,6770.9442,6781.399,6771.1706,6772.9682,5218.832399999999,5223.4694,5219.892,5223.294,5223.7556,5430.584,5424.4794,5426.6788,5439.1908,5440.7184,5427.5574
277,French Guiana,All sectors without LULUCF,17.6026,20.049,16.6498,15.8386,15.9028,16.8402,15.189,13.8738,14.1762,14.9422,12.8308,12.064,12.1186,11.3406,11.6568,11.948,15.8266,22.0682,31.6574,36.1382,48.9128,54.3984,74.5334,91.8536,102.7648,121.0648,129.3368,129.238,137.0414,157.2058,183.7274,181.003,165.0368,174.029,177.6604,195.2858,204.1866,190.0258,169.5374,186.4606,181.524,181.4182,148.8204,202.7594,210.3154,208.5762,10.7296,14.7892,10.956,12.1862,10.547,13.493,12.243,15.083200000000001,12.7832,16.2282,14.0088,16.208199999999998,15.8366,17.6688,3.074
278,French Guiana,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7136.3168000000005,7136.3168000000005,7136.3168000000005,7136.3168000000005,7136.3168000000005,7136.7536,7141.684,7143.9102,7143.1526,7158.143400000001,7132.8634,6723.8506,6724.6696,6731.7578,6761.6903999999995,6770.0282,6760.3096,6760.2146,6766.6098,6760.2146,6760.782,5208.2854,5209.9764,5207.649,5208.2108,5210.9724,5414.3558,5410.470600000001,5410.470600000001,5423.3542,5423.0496,5424.4834
279,French Polynesia,All sectors with LULUCF,81.5218,80.5206,80.163,79.503,80.5856,82.2106,80.9066,73.1444,70.7866,71.7818,69.7526,66.008,62.4504,59.4508,61.9724,63.9698,65.631,68.322,68.3306,73.5278,90.2274,86.784,80.8042,90.2074,96.42,95.5254,87.3152,87.1696,88.9928,-151.4824,-149.275,-145.5436,-140.965,-140.4834,-142.0812,-143.2456,-147.1562,-140.424,-135.7944,-125.6818,36.8294,22.8224,27.0008,36.2798,24.99,23.177799999999998,27.982799999999997,29.3078,27.7694,27.796,83.6756,83.19200000000001,82.9464,82.1442,82.9824,82.5984,84.1866,82.8258,84.8354,84.0068,80.6036
280,French Polynesia,All sectors without LULUCF,81.5218,80.5206,80.163,79.503,80.5856,82.2106,80.9066,73.1444,70.7866,71.7818,69.7526,66.008,62.4504,59.4508,61.9724,63.9698,65.631,68.322,68.3306,73.5278,90.2274,86.784,80.8042,90.2074,96.42,95.5254,87.3152,87.1696,88.9928,82.0082,84.2156,87.947,92.5256,93.0072,91.4094,90.1834,86.2728,93.005,97.6346,107.82,92.762,78.755,82.9334,92.2124,80.9226,79.1104,83.9154,85.2404,83.702,83.7286,83.6756,83.19200000000001,82.9464,82.1442,82.9824,82.5984,84.1866,82.8258,84.8354,84.0068,80.6036
281,French Polynesia,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-233.4906,-233.4906,-233.4906,-233.4906,-233.4906,-233.4906,-233.429,-233.429,-233.429,-233.429,-233.5018,-55.9326,-55.9326,-55.9326,-55.9326,-55.9326,-55.9326,-55.9326,-55.9326,-55.9326,-55.9326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,Gabon,All sectors with LULUCF,96.7808,98.2456,100.2044,104.18,108.6404,113.0142,114.1504,115.9566,106.6246,106.2336,111.9046,118.8298,120.5422,122.10919999999999,128.2054,154.3724,164.534,179.8768,180.018,178.9658,186.3742,178.7418,182.375,193.4744,217.118,257.0192,265.1674,273.646,290.5846,46566.191600000006,44652.4038,47058.0832,47373.1798,46913.1102,51809.25750000001,56967.0504,53423.385200000004,61002.2369,58184.1486,58970.8282,59643.2834,58207.2476,64141.468499999995,60173.773199999996,56697.3785,49946.1396,44152.2123,47207.7004,45904.9636,47056.710699999996,53236.4844,52956.3206,52903.229999999996,53712.3334,55295.7411,55442.7434,53028.9604,50530.380000000005,54340.124299999996,53849.059,51888.599
283,Gabon,All sectors without LULUCF,96.7808,98.2456,100.2044,104.18,108.6404,113.0142,114.1504,115.9566,106.6246,106.2336,111.9046,118.8298,120.5422,122.10919999999999,128.2054,154.3724,164.534,179.8768,180.018,178.9658,186.3742,178.7418,182.375,193.4744,217.118,257.0192,265.1674,273.646,290.5846,39623.0282,37709.2404,40114.9198,40430.0164,39969.9468,44865.918099999995,49968.725600000005,46482.554000000004,54058.8427,51162.8052,51954.4774,53698.8098,52181.0222,58119.6985,53991.957800000004,50590.1063,43867.6058,38107.770300000004,41126.3794,39842.2394,41013.2903,40602.7536,40398.4808,40318.2164,41142.878,42733.768299999996,42820.5858,40422.864799999996,37931.6826,41768.528300000005,41247.8202,39255.1438
284,Gabon,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6943.1634,6943.1634,6943.1634,6943.1634,-995002.3766000001,6943.3394,6998.3248,6940.8312000000005,6943.3942,7021.3434,-121445.6492,5944.4736,6026.225399999999,6021.77,6181.8153999999995,6107.2722,6078.5338,6044.442,6081.321,6062.7242,6043.4204,12633.730800000001,12557.8398,12585.0136,12569.4554,12561.9728,12622.1576,12606.0956,12598.6974,12571.596000000001,12601.2388,12633.4552
285,Gambia,All sectors with LULUCF,853.4226,897.0324,945.582,987.1774,1015.938,1044.1478,938.9266,1143.9334,1146.0216,1219.9186,1258.394,1219.1562,1172.02,1234.6684,1256.605,1276.044,1281.676,1309.623,1237.3632,1305.7874,1403.9443999999999,1413.4418,1237.2432,1156.8936,1244.6738,1306.395,1324.8106,1386.6018,1343.627,3925.3813,3998.3244999999997,3987.3432000000003,3990.787,4073.4885000000004,4142.5931,4178.8907,4140.4621,4212.2983,4777.6314,4726.7238,3928.2700999999997,3923.4818999999998,4119.5848,4350.0668,4450.3267,4624.0326000000005,4631.1872,4942.3832,5639.0335,5958.804,5286.3105,5475.4448,5623.7796,5913.7161,6245.0568,5991.8009,5968.6089,6111.9607,6383.3342,6443.6705999999995,6553.6987
286,Gambia,All sectors without LULUCF,853.4226,897.0324,945.582,987.1774,1015.938,1044.1478,938.9266,1143.9334,1146.0216,1219.9186,1258.394,1219.1562,1172.02,1234.6684,1256.605,1276.044,1281.676,1309.623,1237.3632,1305.7874,1403.9443999999999,1413.4418,1237.2432,1156.8936,1244.6738,1306.395,1324.8106,1386.6018,1343.627,2432.4577,2505.4008999999996,2494.4196,2497.8634,2580.5649000000003,2649.6695,2780.8397000000004,2691.1601,2831.5735000000004,2859.7956,3011.6513999999997,2871.6351,2868.2277000000004,3064.3306,3294.8126,3395.0725,3568.5212,3575.6758,3887.129,4583.7793,4903.5498,4231.2402999999995,4420.3746,4568.7094,4858.6458999999995,5189.9866,4936.3627,4913.170700000001,5056.5225,5327.896,5388.2324,5498.2605
287,Gambia,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.9236,1492.9236,1492.9236,-98553.7764,1492.9236,1492.9236,1398.051,1449.3020000000001,1380.7248,1917.8358,1935.6984000000002,1056.635,1055.2542,1055.2542,1055.2542,1055.2542,1055.5114,1055.5114,1055.2542,1055.2542,1055.2542,1055.0702,1055.0702,1055.0702,1055.0702,1055.0702,1055.4382,1055.4382,1055.4382,1055.4382,1055.4382,1055.4382
288,Georgia,All sectors with LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9443.7742,-2750.2624000000005,-12162.0955,-20057.0024,-15701.559000000001,-14621.89,-14116.4694,-14936.4398,-14273.2988,12613.4954,12605.2104,13822.8831,15131.3731,16744.7413,18736.5351,19249.1712,16562.8523,18124.423,17629.508,28126.377,29788.9516,29395.4675,31220.115299999998,32017.380400000002,32698.4258,32707.2168,29631.4492,30293.5876,29953.574800000002,29899.9018
289,Georgia,All sectors without LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45965.0364,33770.9998,24359.1667,16464.2598,20816.6134,21907.5154,22408.5848,21583.2818,22258.9784,19639.9496,19631.9636,20839.4761,22150.0345,23760.7893,25755.7415,26273.065,23581.5138,25152.9986,24621.0932,28124.795,29788.4066,29384.0243,31215.427900000002,31997.06,32693.4924,32700.707000000002,29631.4492,30211.8614,29915.3014,29898.319799999997
290,Georgia,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35211.2622,-35045.2622,-34887.2622,-34953.2622,-34814.1724,-34655.4054,-36525.0542,-36519.721600000004,-48562.0772,-7026.4542,-7026.7532,-7016.593,-7018.6614,-7016.048,-17365.206400000003,-15217.8938,-15400.6614,-15908.5756,-14731.5852,-8414.418,-8143.455,-8234.5568,4.6874,20.3204,4.9334,-9841.190200000001,0.0,81.7262,38.2734,1.582
291,Germany,All sectors with LULUCF,148824.5198,153278.2566,152513.2358,152843.8296,155416.2678,158916.1272,161776.5106,163949.2374,165833.066,166401.3738,167156.049,166844.82,167938.0468,172604.2774,173211.8768,174631.1918,175487.1188,178744.9238,181278.1764,182636.1234,181613.394,183552.061,182146.244,186301.042,188385.5268,187804.52,185479.532,182910.6868,178883.6972,2500213.5688,2336773.411,2216707.1252,2171807.6786,2154486.1912000002,2147991.2986,2191764.2854,2123558.4018,2070541.0503,1992250.7836,2019531.0685999999,2111823.5235,2048856.8202,2020176.0916,2000592.542,1953503.1432,1984943.7325,1914207.012,1898629.7843,1761896.9394,1851127.835,1765969.6941999998,1779793.5662,1818085.8284999998,1743414.2633,1754088.4562,1750610.7891,1736517.9738,1677780.43,1568348.4802,1417703.1016,1486276.7024
292,Germany,All sectors without LULUCF,148824.5198,153278.2566,152513.2358,152843.8296,155416.2678,158916.1272,161776.5106,163949.2374,165833.066,166401.3738,167156.049,166844.82,167938.0468,172604.2774,173211.8768,174631.1918,175487.1188,178744.9238,181278.1764,182636.1234,181613.394,183552.061,182146.244,186301.042,188385.5268,187804.52,185479.532,182910.6868,178883.6972,2565716.6418,2402276.484,2282210.1982,2237326.1532,2220027.6814,2213456.8214,2257339.2484,2189164.8186,2136155.7193,2058035.2354000001,2085461.032,2111769.8850999996,2049024.4704,2020641.1212,2001358.8068,1954252.1372,1985698.5491,1914949.2644,1899400.0959,1762676.7954,1851901.596,1788482.3512,1802315.926,1840619.1337000001,1765998.2513000001,1776685.6404,1773568.5047,1759494.4552,1700753.9256,1591494.0136,1440844.7392,1509418.094
293,Germany,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20889.866599999994,-124368.2372,-137870.9012,-137004.1514,-122631.155,-138007.504,-126839.8156,-127477.4198,-129281.3764,-132896.7352,-112112.3244,-53360.3428,1390.331,283.6224000000001,-3995.2276,-6714.3206,-12585.192000000001,-5205.2014,-26983.3792,-41396.806599999996,-26448.887199999997,-46564.639,-64370.1804,-63905.321,-71102.2734,-67781.66560000001,-69612.9408,-70615.3796,-66361.79920000001,-62755.9144,-23141.6376,-23141.3916
294,Ghana,All sectors with LULUCF,2501.712,2706.955,2886.6806,3349.3368,3497.1556,3593.7732,3868.3834,4056.7752,4293.054,4450.7906,4467.5674,4773.9974,4673.571,5136.8582,5021.3528,4921.1998,4989.1196,4940.2072,4900.7158,4957.7662,5205.1616,5152.4626,5168.8434,5480.391,5614.224,5570.2002,5889.0126,5863.1556,6221.0454,50991.134900000005,52709.215,51618.258,53171.4402,54787.7037,55206.977,57411.9198,60250.7151,63997.8424,61232.5337,63774.6414,132043.0459,132938.6852,134627.1406,133693.3214,136879.6419,141999.5715,142086.2237,144260.976,140365.8074,145341.3699,121862.6414,125646.8588,129155.7137,131217.2207,136281.1236,28347.898,29057.7044,37322.125,42444.8439,64053.7719,85020.1084
295,Ghana,All sectors without LULUCF,2501.712,2706.955,2886.6806,3349.3368,3497.1556,3593.7732,3868.3834,4056.7752,4293.054,4450.7906,4467.5674,4773.9974,4673.571,5136.8582,5021.3528,4921.1998,4989.1196,4940.2072,4900.7158,4957.7662,5205.1616,5152.4626,5168.8434,5480.391,5614.224,5570.2002,5889.0126,5863.1556,6221.0454,30915.0147,32633.0948,31542.1378,33095.32,34711.5835,35127.0576,37354.4542,39377.9323,41281.5536,39839.062300000005,42184.951,40210.7941,41221.933,42921.9558,41988.3662,45174.5607,50200.3199,50325.42969999999,52566.6776,48709.4824,53672.957899999994,63025.2558,66813.4254,70355.5993,72435.9723,77496.809,78083.5026,78934.7806,87205.401,92229.69870000001,113460.64689999999,134885.9182
296,Ghana,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32838.879799999995,-38144.879799999995,-27744.8798,-16848.8798,-10848.879799999999,-11697.080600000001,-9167.5344,900.9828000000016,6442.368799999999,9185.831400000001,14114.850400000001,90029.65179999999,97394.5922,100562.0248,104855.35519999999,99430.5812,97023.7516,91760.794,91694.2984,91656.325,91668.41200000001,58837.3856,58833.4334,58800.114400000006,58781.2484,58784.3146,-49735.6046,-49877.0762,-49883.276,-49784.8548,-49406.875,-49865.8098
297,Gibraltar,All sectors with LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.0224,0.0168,1.5436,0.0168,0.0168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,Gibraltar,All sectors without LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168,0.0224,0.0168,0.0168,0.0168,0.0168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,Gibraltar,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076,0.3076,0.3076,0.3076,0.3076,0.3076,0.0,0.0,1.5268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,Greece,All sectors with LULUCF,19517.7668,19418.8436,19315.9048,19130.338,18567.9886,18499.9182,18905.627,19221.481,18852.7232,18561.4266,18256.8222,18600.6138,19695.671,21344.1888,21532.1002,21492.862,20754.9224,20738.677,20464.7464,20058.0458,20236.419,19979.5192,20055.6696,19996.7902,20131.0074,19942.1696,19493.3286,20010.5584,19758.4382,196722.8365,196734.72960000002,200425.4694,197667.177,202460.2457,203347.0686,206160.7339,212821.543,221954.03970000002,220523.41820000001,230144.1068,232691.16950000002,233671.60869999998,238097.89299999998,242329.0986,246820.9958,243678.9754,246019.8436,243480.1966,233748.22999999998,217626.3115,214258.5343,215842.1245,194553.389,191283.33669999999,185374.57439999998,178949.5222,185765.8844,181154.522,172746.0704,148996.6025,154717.6482
301,Greece,All sectors without LULUCF,19517.7668,19418.8436,19315.9048,19130.338,18567.9886,18499.9182,18905.627,19221.481,18852.7232,18561.4266,18256.8222,18600.6138,19695.671,21344.1888,21532.1002,21492.862,20754.9224,20738.677,20464.7464,20058.0458,20236.419,19979.5192,20055.6696,19996.7902,20131.0074,19942.1696,19493.3286,20010.5584,19758.4382,198759.9287,198771.8218,202462.5616,199704.13040000002,204497.9153,205372.2352,208189.7057,214839.7768,223585.9949,222581.3234,232137.2282,235089.4921,236068.9081,240500.9554,244731.2768,249226.59399999998,246046.8084,248118.5356,245838.4582,236159.8662,220041.0323,211650.1049,213252.4917,191986.6526,188719.0463,182813.2424,176358.9694,183192.328,178609.9014,170191.6158,146449.8193,151798.3718
