,ano,country_code,precipitação_anual
8952,1947,FRO,1467.73
8953,1948,FRO,1650.0
8954,1949,FRO,1763.25
8955,1950,FRO,1826.44
8956,1951,FRO,1781.27
8957,1952,FRO,1557.81
8958,1953,FRO,1700.52
8959,1954,FRO,1733.51
8960,1955,FRO,1326.23
8961,1956,FRO,1452.42
8962,1957,FRO,1727.07
8963,1958,FRO,1498.93
8964,1959,FRO,1670.78
8965,1960,FRO,1445.09
8966,1961,FRO,1506.51
8967,1962,FRO,1729.94
8968,1963,FRO,1585.03
8969,1964,FRO,1564.69
8970,1965,FRO,1407.8
8971,1966,FRO,1512.6399999999999
8972,1967,FRO,1920.1399999999999
8973,1968,FRO,1311.0
8974,1969,FRO,1374.72
8975,1970,FRO,1521.8799999999999
8976,1971,FRO,1553.98
8977,1972,FRO,1353.59
8978,1973,FRO,1492.63
8979,1974,FRO,1493.23
8980,1975,FRO,1233.7
8981,1976,FRO,1307.81
8982,1977,FRO,1612.32
8983,1978,FRO,1481.3
8984,1979,FRO,1573.24
8985,1980,FRO,1434.31
8986,1981,FRO,1458.56
8987,1982,FRO,1696.3700000000001
8988,1983,FRO,1609.3899999999999
8989,1984,FRO,1430.29
8990,1985,FRO,1468.77
8991,1986,FRO,1784.1100000000001
8992,1987,FRO,1698.22
8993,1988,FRO,1953.47
8994,1989,FRO,1806.95
8995,1990,FRO,1948.73
8996,1991,FRO,1562.42
8997,1992,FRO,1991.1
8998,1993,FRO,1492.63
8999,1994,FRO,1609.53
9000,1995,FRO,1579.35
9001,1996,FRO,1513.3
9002,1997,FRO,1650.8400000000001
9003,1998,FRO,1749.26
9004,1999,FRO,1817.41
9005,2000,FRO,1664.1399999999999
9006,2001,FRO,1401.78
9007,2002,FRO,1500.97
9008,2003,FRO,1481.9
9009,2004,FRO,1822.35
9010,2005,FRO,1726.28
9011,2006,FRO,1521.0900000000001
9012,2007,FRO,1827.3200000000002
9013,2008,FRO,1727.57
9014,2009,FRO,1889.96
9015,2010,FRO,1350.6100000000001
9016,2011,FRO,2437.66
9017,2012,FRO,1791.46
9018,2013,FRO,1541.5300000000002
9019,2014,FRO,1623.6399999999999
9020,2015,FRO,1950.8000000000002
9021,2016,FRO,1337.55
9022,2017,FRO,1425.3
9023,2018,FRO,1270.44
9024,2019,FRO,1394.6200000000001
9025,2020,FRO,1539.8600000000001
9026,2021,FRO,1525.89
9027,2022,FRO,1557.93
9028,1901,FSM,4145.87
9029,1902,FSM,4075.87
9030,1903,FSM,4078.75
9031,1904,FSM,4042.54
9032,1905,FSM,4016.46
9033,1906,FSM,4027.14
9034,1907,FSM,4102.0
9035,1908,FSM,4060.52
9036,1909,FSM,4044.81
9037,1910,FSM,3974.56
9038,1911,FSM,3985.36
9039,1912,FSM,3967.49
9040,1913,FSM,3928.6
9041,1914,FSM,3846.52
9042,1915,FSM,3993.24
9043,1916,FSM,4203.43
9044,1917,FSM,4022.29
9045,1918,FSM,4029.82
9046,1919,FSM,3978.96
9047,1920,FSM,4112.26
9048,1921,FSM,4004.2
9049,1922,FSM,4011.53
9050,1923,FSM,4146.96
9051,1924,FSM,3988.99
9052,1925,FSM,4069.94
9053,1926,FSM,4071.4
9054,1927,FSM,4122.43
9055,1928,FSM,4626.75
9056,1929,FSM,4417.93
9057,1930,FSM,4130.0599999999995
9058,1931,FSM,3445.5
9059,1932,FSM,4127.89
9060,1933,FSM,4204.54
9061,1934,FSM,3934.4
9062,1935,FSM,4260.139999999999
9063,1936,FSM,3981.79
9064,1937,FSM,3883.54
9065,1938,FSM,4676.25
9066,1939,FSM,3591.88
9067,1940,FSM,4241.91
9068,1941,FSM,4242.73
9069,1942,FSM,4005.19
9070,1943,FSM,4472.94
9071,1944,FSM,4049.64
9072,1945,FSM,4049.64
9073,1946,FSM,4058.63
9074,1947,FSM,4054.9700000000003
9075,1948,FSM,4048.79
9076,1949,FSM,3958.99
9077,1950,FSM,3799.25
9078,1951,FSM,4281.18
9079,1952,FSM,3948.1099999999997
9080,1953,FSM,4208.53
9081,1954,FSM,4207.66
9082,1955,FSM,4787.46
9083,1956,FSM,4498.01
9084,1957,FSM,3690.9900000000002
9085,1958,FSM,4157.0199999999995
9086,1959,FSM,4179.54
9087,1960,FSM,4350.98
9088,1961,FSM,4497.47
9089,1962,FSM,4723.32
9090,1963,FSM,4029.81
9091,1964,FSM,3741.76
9092,1965,FSM,4097.05
9093,1966,FSM,3616.16
9094,1967,FSM,4454.47
9095,1968,FSM,4064.58
9096,1969,FSM,4141.04
9097,1970,FSM,3793.23
9098,1971,FSM,4393.44
9099,1972,FSM,4270.62
9100,1973,FSM,3481.12
9101,1974,FSM,4221.5599999999995
9102,1975,FSM,4110.53
9103,1976,FSM,4775.12
9104,1977,FSM,3603.0
9105,1978,FSM,3673.89
9106,1979,FSM,4349.93
9107,1980,FSM,4182.55
9108,1981,FSM,4042.01
9109,1982,FSM,4155.8
9110,1983,FSM,3137.92
9111,1984,FSM,3545.82
9112,1985,FSM,4104.09
9113,1986,FSM,3891.05
9114,1987,FSM,4192.04
9115,1988,FSM,3602.27
9116,1989,FSM,4469.3
9117,1990,FSM,4148.63
9118,1991,FSM,4574.03
9119,1992,FSM,3238.97
9120,1993,FSM,4368.75
9121,1994,FSM,3696.08
9122,1995,FSM,3588.41
9123,1996,FSM,3947.0099999999998
9124,1997,FSM,3634.48
9125,1998,FSM,2911.49
9126,1999,FSM,4223.59
9127,2000,FSM,4335.28
9128,2001,FSM,3892.25
9129,2002,FSM,4116.05
9130,2003,FSM,4254.53
9131,2004,FSM,4108.71
9132,2005,FSM,4100.37
9133,2006,FSM,3790.69
9134,2007,FSM,4034.49
9135,2008,FSM,3278.26
9136,2009,FSM,3148.05
9137,2010,FSM,3515.9700000000003
9138,2011,FSM,4252.7
9139,2012,FSM,3918.03
9140,2013,FSM,3303.29
9141,2014,FSM,4101.75
9142,2015,FSM,4503.82
9143,2016,FSM,3743.6
9144,2017,FSM,4213.63
9145,2018,FSM,4347.8
9146,2019,FSM,4283.91
9147,2020,FSM,4099.0599999999995
9148,2021,FSM,4556.65
9149,2022,FSM,4761.14
9150,1901,GAB,1790.4099999999999
9151,1902,GAB,1791.79
9152,1903,GAB,1902.33
9153,1904,GAB,1747.66
9154,1905,GAB,1815.33
9155,1906,GAB,1590.53
9156,1907,GAB,1756.26
9157,1908,GAB,1873.67
9158,1909,GAB,2051.83
9159,1910,GAB,1687.6
9160,1911,GAB,1723.46
9161,1912,GAB,1929.28
9162,1913,GAB,1526.29
9163,1914,GAB,1698.8700000000001
9164,1915,GAB,1857.6
9165,1916,GAB,1926.8
9166,1917,GAB,1847.32
9167,1918,GAB,1830.96
9168,1919,GAB,1836.97
9169,1920,GAB,1881.53
9170,1921,GAB,1884.0800000000002
9171,1922,GAB,1893.8799999999999
9172,1923,GAB,1897.25
9173,1924,GAB,1856.78
9174,1925,GAB,1887.41
9175,1926,GAB,1952.17
9176,1927,GAB,1930.45
9177,1928,GAB,1953.94
9178,1929,GAB,1920.3
9179,1930,GAB,1845.33
9180,1931,GAB,1850.32
9181,1932,GAB,1828.83
9182,1933,GAB,2021.1699999999998
9183,1934,GAB,2036.76
9184,1935,GAB,2001.0
9185,1936,GAB,1682.54
9186,1937,GAB,1841.24
9187,1938,GAB,1784.47
9188,1939,GAB,2014.32
9189,1940,GAB,1747.97
9190,1941,GAB,1582.6
9191,1942,GAB,1612.28
9192,1943,GAB,1727.66
9193,1944,GAB,2169.98
9194,1945,GAB,1955.6499999999999
9195,1946,GAB,1866.47
9196,1947,GAB,2221.1
9197,1948,GAB,1950.37
9198,1949,GAB,1989.4099999999999
9199,1950,GAB,2058.86
9200,1951,GAB,2042.75
9201,1952,GAB,2183.11
9202,1953,GAB,1808.79
9203,1954,GAB,1980.78
9204,1955,GAB,2137.33
9205,1956,GAB,1851.5900000000001
9206,1957,GAB,1994.42
9207,1958,GAB,1529.92
9208,1959,GAB,2119.57
9209,1960,GAB,2161.97
9210,1961,GAB,2145.4700000000003
9211,1962,GAB,2097.94
9212,1963,GAB,2050.98
9213,1964,GAB,1813.6
9214,1965,GAB,1767.02
9215,1966,GAB,1986.23
9216,1967,GAB,1839.31
9217,1968,GAB,1852.88
9218,1969,GAB,1843.55
9219,1970,GAB,2139.94
9220,1971,GAB,1784.23
9221,1972,GAB,1743.46
9222,1973,GAB,1888.78
9223,1974,GAB,1810.1499999999999
9224,1975,GAB,1945.85
9225,1976,GAB,2012.57
9226,1977,GAB,2003.38
9227,1978,GAB,1588.6699999999998
9228,1979,GAB,1809.74
9229,1980,GAB,1897.21
9230,1981,GAB,1815.04
9231,1982,GAB,1797.06
9232,1983,GAB,1370.9
9233,1984,GAB,1999.43
9234,1985,GAB,2018.8600000000001
9235,1986,GAB,1799.09
9236,1987,GAB,1763.69
9237,1988,GAB,2120.49
9238,1989,GAB,1941.08
9239,1990,GAB,1987.1100000000001
9240,1991,GAB,1802.02
9241,1992,GAB,1698.36
9242,1993,GAB,1748.63
9243,1994,GAB,1967.88
9244,1995,GAB,1867.41
9245,1996,GAB,1843.71
9246,1997,GAB,1828.56
9247,1998,GAB,1941.06
9248,1999,GAB,2036.27
9249,2000,GAB,1951.49
9250,2001,GAB,1749.28
9251,2002,GAB,2015.68
9252,2003,GAB,1856.98
9253,2004,GAB,1725.17
9254,2005,GAB,1647.93
9255,2006,GAB,1781.59
9256,2007,GAB,2233.37
9257,2008,GAB,1970.74
9258,2009,GAB,1947.82
9259,2010,GAB,1793.42
9260,2011,GAB,1912.07
9261,2012,GAB,2057.42
9262,2013,GAB,1950.94
9263,2014,GAB,1868.18
9264,2015,GAB,1563.18
9265,2016,GAB,1816.59
9266,2017,GAB,1915.2
9267,2018,GAB,1768.13
9268,2019,GAB,2101.91
9269,2020,GAB,1817.35
9270,2021,GAB,1793.73
9271,2022,GAB,1734.09
9272,1901,GBR,985.17
9273,1902,GBR,915.44
9274,1903,GBR,1369.62
9275,1904,GBR,985.13
9276,1905,GBR,963.88
9277,1906,GBR,1118.76
9278,1907,GBR,1112.75
9279,1908,GBR,1022.74
9280,1909,GBR,1112.09
9281,1910,GBR,1153.29
9282,1911,GBR,1041.85
9283,1912,GBR,1233.75
9284,1913,GBR,1021.51
9285,1914,GBR,1142.85
9286,1915,GBR,1125.73
9287,1916,GBR,1247.84
9288,1917,GBR,1068.67
9289,1918,GBR,1171.17
9290,1919,GBR,1095.0
9291,1920,GBR,1170.2
9292,1921,GBR,913.58
9293,1922,GBR,1078.72
9294,1923,GBR,1256.55
9295,1924,GBR,1220.38
9296,1925,GBR,1111.78
9297,1926,GBR,1130.4
9298,1927,GBR,1266.97
9299,1928,GBR,1276.9
9300,1929,GBR,1087.4
9301,1930,GBR,1222.85
9302,1931,GBR,1151.78
9303,1932,GBR,1134.97
9304,1933,GBR,885.7
9305,1934,GBR,1085.17
9306,1935,GBR,1204.24
9307,1936,GBR,1099.97
9308,1937,GBR,1078.3799999999999
9309,1938,GBR,1203.1299999999999
9310,1939,GBR,1125.13
9311,1940,GBR,1098.21
9312,1941,GBR,1000.1700000000001
9313,1942,GBR,1068.8
9314,1943,GBR,1082.69
9315,1944,GBR,1130.73
9316,1945,GBR,1061.3600000000001
9317,1946,GBR,1179.33
9318,1947,GBR,1018.31
9319,1948,GBR,1231.69
9320,1949,GBR,1070.58
9321,1950,GBR,1227.6599999999999
9322,1951,GBR,1244.45
9323,1952,GBR,1035.86
9324,1953,GBR,956.46
9325,1954,GBR,1332.35
9326,1955,GBR,928.61
9327,1956,GBR,1052.82
9328,1957,GBR,1109.55
9329,1958,GBR,1182.99
9330,1959,GBR,1012.5899999999999
9331,1960,GBR,1266.88
9332,1961,GBR,1114.55
9333,1962,GBR,1036.57
9334,1963,GBR,1024.55
9335,1964,GBR,935.3299999999999
9336,1965,GBR,1168.17
9337,1966,GBR,1218.35
9338,1967,GBR,1218.3999999999999
9339,1968,GBR,1121.65
9340,1969,GBR,1037.65
9341,1970,GBR,1138.6399999999999
9342,1971,GBR,963.54
9343,1972,GBR,993.22
9344,1973,GBR,946.24
9345,1974,GBR,1182.1
9346,1975,GBR,940.71
9347,1976,GBR,1010.45
9348,1977,GBR,1130.41
9349,1978,GBR,1090.46
9350,1979,GBR,1191.94
9351,1980,GBR,1193.16
9352,1981,GBR,1192.02
9353,1982,GBR,1238.04
9354,1983,GBR,1104.66
9355,1984,GBR,1141.47
9356,1985,GBR,1147.35
9357,1986,GBR,1215.85
9358,1987,GBR,1107.16
9359,1988,GBR,1195.9
9360,1989,GBR,1062.46
9361,1990,GBR,1241.82
9362,1991,GBR,1040.19
9363,1992,GBR,1241.62
9364,1993,GBR,1204.3400000000001
9365,1994,GBR,1262.29
9366,1995,GBR,1103.46
9367,1996,GBR,974.0
9368,1997,GBR,1081.83
9369,1998,GBR,1319.29
9370,1999,GBR,1269.77
9371,2000,GBR,1365.38
9372,2001,GBR,1079.58
9373,2002,GBR,1368.57
9374,2003,GBR,922.7
9375,2004,GBR,1174.27
9376,2005,GBR,1085.48
9377,2006,GBR,1139.92
9378,2007,GBR,1170.18
9379,2008,GBR,1284.77
9380,2009,GBR,1251.58
9381,2010,GBR,1030.37
9382,2011,GBR,1129.03
9383,2012,GBR,1351.77
9384,2013,GBR,1115.63
9385,2014,GBR,1352.51
9386,2015,GBR,1254.6599999999999
9387,2016,GBR,1158.41
9388,2017,GBR,1153.16
9389,2018,GBR,1103.58
9390,2019,GBR,1254.8
9391,2020,GBR,1307.83
9392,2021,GBR,1136.8899999999999
9393,2022,GBR,1123.78
9394,1901,GEO,1133.4
9395,1902,GEO,1111.02
9396,1903,GEO,1054.58
9397,1904,GEO,1099.25
9398,1905,GEO,1018.61
9399,1906,GEO,1084.57
9400,1907,GEO,998.25
9401,1908,GEO,966.57
9402,1909,GEO,926.37
9403,1910,GEO,897.78
9404,1911,GEO,886.89
9405,1912,GEO,1094.02
9406,1913,GEO,913.8
9407,1914,GEO,1129.02
9408,1915,GEO,1269.1
9409,1916,GEO,871.09
9410,1917,GEO,939.83
9411,1918,GEO,885.97
9412,1919,GEO,1174.45
9413,1920,GEO,1175.83
9414,1921,GEO,1033.28
9415,1922,GEO,1233.19
9416,1923,GEO,988.31
9417,1924,GEO,938.95
9418,1925,GEO,908.74
9419,1926,GEO,1078.1
9420,1927,GEO,1109.41
9421,1928,GEO,1006.35
9422,1929,GEO,862.62
9423,1930,GEO,1005.27
9424,1931,GEO,1201.1
9425,1932,GEO,1024.25
9426,1933,GEO,1120.7
9427,1934,GEO,927.02
9428,1935,GEO,867.06
9429,1936,GEO,1341.87
9430,1937,GEO,1025.21
9431,1938,GEO,1001.64
9432,1939,GEO,1313.12
9433,1940,GEO,1183.67
9434,1941,GEO,1142.6399999999999
9435,1942,GEO,1035.1699999999998
9436,1943,GEO,988.29
9437,1944,GEO,1054.6
9438,1945,GEO,1054.7
9439,1946,GEO,1117.5
9440,1947,GEO,987.55
9441,1948,GEO,1105.2
9442,1949,GEO,914.7
9443,1950,GEO,1090.03
9444,1951,GEO,1227.32
9445,1952,GEO,960.62
9446,1953,GEO,1183.03
9447,1954,GEO,930.85
9448,1955,GEO,1164.44
9449,1956,GEO,1193.35
9450,1957,GEO,882.8
9451,1958,GEO,1143.83
9452,1959,GEO,1224.02
9453,1960,GEO,1080.98
9454,1961,GEO,1047.29
9455,1962,GEO,979.29
9456,1963,GEO,1364.3999999999999
9457,1964,GEO,1047.6
9458,1965,GEO,976.85
9459,1966,GEO,950.66
9460,1967,GEO,1206.52
9461,1968,GEO,1120.46
9462,1969,GEO,908.53
9463,1970,GEO,1104.8
9464,1971,GEO,1100.8600000000001
9465,1972,GEO,1060.94
9466,1973,GEO,1020.0699999999999
9467,1974,GEO,911.4100000000001
9468,1975,GEO,1081.71
9469,1976,GEO,1045.08
9470,1977,GEO,1084.84
9471,1978,GEO,1169.8
9472,1979,GEO,1018.25
9473,1980,GEO,1040.57
9474,1981,GEO,1074.89
9475,1982,GEO,1132.41
9476,1983,GEO,1169.69
9477,1984,GEO,907.94
9478,1985,GEO,994.87
9479,1986,GEO,935.75
9480,1987,GEO,1189.04
9481,1988,GEO,1316.87
9482,1989,GEO,1079.2
9483,1990,GEO,989.13
9484,1991,GEO,940.35
9485,1992,GEO,1293.17
9486,1993,GEO,1016.92
9487,1994,GEO,924.55
9488,1995,GEO,1083.8
9489,1996,GEO,992.16
9490,1997,GEO,1066.68
9491,1998,GEO,972.23
9492,1999,GEO,987.6
9493,2000,GEO,912.9200000000001
9494,2001,GEO,1083.93
9495,2002,GEO,1275.8700000000001
9496,2003,GEO,1131.7
9497,2004,GEO,1226.46
9498,2005,GEO,1239.26
9499,2006,GEO,1111.82
9500,2007,GEO,1187.01
9501,2008,GEO,961.6700000000001
9502,2009,GEO,1306.24
9503,2010,GEO,1125.65
9504,2011,GEO,1190.4
9505,2012,GEO,964.51
9506,2013,GEO,1109.41
9507,2014,GEO,1030.87
9508,2015,GEO,1067.16
9509,2016,GEO,1278.04
9510,2017,GEO,1009.59
9511,2018,GEO,1022.45
9512,2019,GEO,895.44
9513,2020,GEO,977.78
9514,2021,GEO,1055.6000000000001
9515,2022,GEO,989.09
9516,1901,GGY,678.23
9517,1902,GGY,695.64
9518,1903,GGY,975.27
9519,1904,GGY,821.46
9520,1905,GGY,676.47
9521,1906,GGY,771.87
9522,1907,GGY,744.13
9523,1908,GGY,625.19
9524,1909,GGY,769.0799999999999
9525,1910,GGY,991.61
9526,1911,GGY,792.02
9527,1912,GGY,961.24
9528,1913,GGY,779.69
9529,1914,GGY,941.05
9530,1915,GGY,956.3100000000001
9531,1916,GGY,891.6
9532,1917,GGY,717.87
9533,1918,GGY,791.43
9534,1919,GGY,871.86
9535,1920,GGY,781.3
9536,1921,GGY,443.17
9537,1922,GGY,846.03
9538,1923,GGY,862.69
9539,1924,GGY,925.59
9540,1925,GGY,906.92
9541,1926,GGY,744.28
9542,1927,GGY,914.82
9543,1928,GGY,940.5
9544,1929,GGY,937.5
9545,1930,GGY,974.8299999999999
9546,1931,GGY,782.14
9547,1932,GGY,775.71
9548,1933,GGY,631.94
9549,1934,GGY,776.63
9550,1935,GGY,910.0
9551,1936,GGY,804.14
9552,1937,GGY,897.0699999999999
9553,1938,GGY,738.02
9554,1939,GGY,824.38
9555,1940,GGY,845.92
9556,1941,GGY,722.54
9557,1942,GGY,740.77
9558,1943,GGY,722.13
9559,1944,GGY,730.66
9560,1945,GGY,702.37
9561,1946,GGY,890.87
9562,1947,GGY,734.85
9563,1948,GGY,749.19
9564,1949,GGY,670.34
9565,1950,GGY,941.96
9566,1951,GGY,1023.6
9567,1952,GGY,909.81
9568,1953,GGY,529.21
9569,1954,GGY,855.46
9570,1955,GGY,753.4
9571,1956,GGY,737.01
9572,1957,GGY,772.98
9573,1958,GGY,942.62
9574,1959,GGY,876.62
9575,1960,GGY,1141.5
9576,1961,GGY,821.03
9577,1962,GGY,769.1
9578,1963,GGY,834.3
9579,1964,GGY,708.6800000000001
9580,1965,GGY,935.05
9581,1966,GGY,997.67
9582,1967,GGY,909.55
9583,1968,GGY,843.49
9584,1969,GGY,815.87
9585,1970,GGY,872.37
9586,1971,GGY,670.3
9587,1972,GGY,885.91
9588,1973,GGY,612.76
9589,1974,GGY,1004.2
9590,1975,GGY,639.86
9591,1976,GGY,696.12
9592,1977,GGY,845.4200000000001
9593,1978,GGY,791.9200000000001
9594,1979,GGY,903.08
9595,1980,GGY,828.88
9596,1981,GGY,911.27
9597,1982,GGY,953.75
9598,1983,GGY,701.77
9599,1984,GGY,845.9
9600,1985,GGY,716.25
9601,1986,GGY,915.65
9602,1987,GGY,747.84
9603,1988,GGY,823.18
9604,1989,GGY,687.86
9605,1990,GGY,757.8
9606,1991,GGY,689.78
9607,1992,GGY,804.4399999999999
9608,1993,GGY,918.6800000000001
9609,1994,GGY,995.46
9610,1995,GGY,866.76
9611,1996,GGY,719.16
9612,1997,GGY,776.28
9613,1998,GGY,953.11
9614,1999,GGY,996.46
9615,2000,GGY,1090.45
9616,2001,GGY,921.8
9617,2002,GGY,1023.75
9618,2003,GGY,725.0799999999999
9619,2004,GGY,785.53
9620,2005,GGY,704.96
9621,2006,GGY,844.74
9622,2007,GGY,914.37
9623,2008,GGY,927.9
9624,2009,GGY,895.36
9625,2010,GGY,817.79
9626,2011,GGY,723.3
9627,2012,GGY,1045.96
9628,2013,GGY,909.54
9629,2014,GGY,1019.9000000000001
9630,2015,GGY,813.14
9631,2016,GGY,820.31
9632,2017,GGY,765.63
9633,2018,GGY,854.86
9634,2019,GGY,940.65
9635,2020,GGY,974.2
9636,2021,GGY,814.77
9637,2022,GGY,771.36
9638,1901,GHA,1279.35
9639,1902,GHA,1180.8799999999999
9640,1903,GHA,1051.28
9641,1904,GHA,1004.64
9642,1905,GHA,1132.03
9643,1906,GHA,1235.77
9644,1907,GHA,1087.99
9645,1908,GHA,1236.69
9646,1909,GHA,1377.74
9647,1910,GHA,1436.25
9648,1911,GHA,1254.12
9649,1912,GHA,1042.9299999999998
9650,1913,GHA,1171.01
9651,1914,GHA,1108.07
9652,1915,GHA,1221.15
9653,1916,GHA,1364.52
9654,1917,GHA,1573.17
9655,1918,GHA,1289.11
9656,1919,GHA,1086.56
9657,1920,GHA,1034.87
9658,1921,GHA,1346.49
9659,1922,GHA,1193.17
9660,1923,GHA,1195.5
9661,1924,GHA,1222.11
9662,1925,GHA,1362.5
9663,1926,GHA,1177.91
9664,1927,GHA,1228.92
9665,1928,GHA,1237.7
9666,1929,GHA,1408.0
9667,1930,GHA,1294.6
9668,1931,GHA,1350.26
9669,1932,GHA,1199.23
9670,1933,GHA,1418.88
9671,1934,GHA,1353.7
9672,1935,GHA,1334.02
9673,1936,GHA,1188.01
9674,1937,GHA,1150.86
9675,1938,GHA,1244.24
9676,1939,GHA,1274.06
9677,1940,GHA,1227.27
9678,1941,GHA,1335.57
9679,1942,GHA,1203.53
9680,1943,GHA,1304.6
9681,1944,GHA,1267.03
9682,1945,GHA,1193.91
9683,1946,GHA,1077.45
9684,1947,GHA,1403.75
9685,1948,GHA,1126.79
9686,1949,GHA,1335.9199999999998
9687,1950,GHA,1035.99
9688,1951,GHA,1429.12
9689,1952,GHA,1388.28
9690,1953,GHA,1236.96
9691,1954,GHA,1310.26
9692,1955,GHA,1417.32
9693,1956,GHA,1195.36
9694,1957,GHA,1486.3899999999999
9695,1958,GHA,1048.85
9696,1959,GHA,1296.95
9697,1960,GHA,1380.98
9698,1961,GHA,1115.89
9699,1962,GHA,1458.06
9700,1963,GHA,1679.3799999999999
9701,1964,GHA,1214.92
9702,1965,GHA,1298.15
9703,1966,GHA,1255.24
9704,1967,GHA,1165.98
9705,1968,GHA,1775.88
9706,1969,GHA,1250.3799999999999
9707,1970,GHA,1111.27
9708,1971,GHA,1262.65
9709,1972,GHA,1172.91
9710,1973,GHA,1180.45
9711,1974,GHA,1273.25
9712,1975,GHA,1216.1399999999999
9713,1976,GHA,1164.8700000000001
9714,1977,GHA,986.55
9715,1978,GHA,1181.18
9716,1979,GHA,1421.06
9717,1980,GHA,1247.88
9718,1981,GHA,1150.24
9719,1982,GHA,1097.55
9720,1983,GHA,849.69
9721,1984,GHA,1257.53
9722,1985,GHA,1237.57
9723,1986,GHA,1111.19
9724,1987,GHA,1241.79
9725,1988,GHA,1186.82
9726,1989,GHA,1340.33
9727,1990,GHA,1051.82
9728,1991,GHA,1317.59
9729,1992,GHA,957.82
9730,1993,GHA,1103.86
9731,1994,GHA,1155.17
9732,1995,GHA,1207.54
9733,1996,GHA,1236.74
9734,1997,GHA,1234.0700000000002
9735,1998,GHA,1043.1399999999999
9736,1999,GHA,1317.87
9737,2000,GHA,1112.54
9738,2001,GHA,1105.03
9739,2002,GHA,1213.79
9740,2003,GHA,1279.6
9741,2004,GHA,1172.63
9742,2005,GHA,1152.6
9743,2006,GHA,1166.1000000000001
9744,2007,GHA,1323.67
9745,2008,GHA,1362.71
9746,2009,GHA,1253.15
9747,2010,GHA,1338.6
9748,2011,GHA,1204.64
9749,2012,GHA,1253.3400000000001
9750,2013,GHA,1102.3600000000001
9751,2014,GHA,1244.66
9752,2015,GHA,1106.43
9753,2016,GHA,1194.27
9754,2017,GHA,1134.56
9755,2018,GHA,1315.21
9756,2019,GHA,1450.14
9757,2020,GHA,1232.13
9758,2021,GHA,1262.43
9759,2022,GHA,1230.6100000000001
9760,1901,GIB,1072.3
9761,1902,GIB,881.8
9762,1903,GIB,589.1
9763,1904,GIB,811.4
9764,1905,GIB,667.4
9765,1906,GIB,543.7
9766,1907,GIB,602.4
9767,1908,GIB,621.0
9768,1909,GIB,953.4
9769,1910,GIB,719.7
9770,1911,GIB,770.5
9771,1912,GIB,728.8
9772,1913,GIB,673.9
9773,1914,GIB,687.3
9774,1915,GIB,759.0
9775,1916,GIB,821.8
9776,1917,GIB,696.6
9777,1918,GIB,688.3
9778,1919,GIB,798.4
9779,1920,GIB,674.7
9780,1921,GIB,639.2
9781,1922,GIB,629.0
9782,1923,GIB,672.8
9783,1924,GIB,870.5
9784,1925,GIB,771.2
9785,1926,GIB,639.3
9786,1927,GIB,790.3
9787,1928,GIB,663.3
9788,1929,GIB,547.5
9789,1930,GIB,675.9
9790,1931,GIB,610.0
9791,1932,GIB,865.0999999999999
9792,1933,GIB,802.7
9793,1934,GIB,640.9
9794,1935,GIB,561.0
9795,1936,GIB,1159.5
9796,1937,GIB,850.6
9797,1938,GIB,571.2
9798,1939,GIB,864.8
9799,1940,GIB,765.8
9800,1941,GIB,880.9
9801,1942,GIB,892.0
9802,1943,GIB,658.1
9803,1944,GIB,564.3
9804,1945,GIB,631.1
9805,1946,GIB,840.8
9806,1947,GIB,912.3
9807,1948,GIB,659.4
9808,1949,GIB,595.3
9809,1950,GIB,483.1
9810,1951,GIB,754.0
9811,1952,GIB,593.4
9812,1953,GIB,667.8
9813,1954,GIB,489.20000000000005
9814,1955,GIB,1011.9
9815,1956,GIB,801.9
9816,1957,GIB,625.1
9817,1958,GIB,606.9
9818,1959,GIB,650.9
9819,1960,GIB,1037.0
9820,1961,GIB,836.1
9821,1962,GIB,966.7
9822,1963,GIB,1206.0
9823,1964,GIB,675.8
9824,1965,GIB,725.2
9825,1966,GIB,511.1
9826,1967,GIB,634.6
9827,1968,GIB,682.8
9828,1969,GIB,1173.3
9829,1970,GIB,972.5999999999999
9830,1971,GIB,714.1
9831,1972,GIB,900.6
9832,1973,GIB,498.3
9833,1974,GIB,410.0
9834,1975,GIB,643.9
9835,1976,GIB,980.0999999999999
9836,1977,GIB,708.0
9837,1978,GIB,656.9
9838,1979,GIB,743.4
9839,1980,GIB,572.8
9840,1981,GIB,456.79999999999995
9841,1982,GIB,585.3000000000001
9842,1983,GIB,564.3
9843,1984,GIB,555.5
9844,1985,GIB,596.3
9845,1986,GIB,528.6
9846,1987,GIB,869.5
9847,1988,GIB,615.4
9848,1989,GIB,1130.1
9849,1990,GIB,576.4
9850,1991,GIB,751.3000000000001
9851,1992,GIB,461.2
9852,1993,GIB,682.0
9853,1994,GIB,426.59999999999997
9854,1995,GIB,542.9
9855,1996,GIB,1442.8
9856,1997,GIB,940.4
9857,1998,GIB,479.20000000000005
9858,1999,GIB,551.3
9859,2000,GIB,687.0
9860,2001,GIB,741.8
9861,2002,GIB,761.4
9862,2003,GIB,851.4
9863,2004,GIB,531.0
9864,2005,GIB,475.1
9865,2006,GIB,698.8
9866,2007,GIB,551.5
9867,2008,GIB,743.7
9868,2009,GIB,850.0
9869,2010,GIB,1381.6
9870,2011,GIB,664.1
9871,2012,GIB,597.3000000000001
9872,2013,GIB,602.0
9873,2014,GIB,662.5
9874,2015,GIB,421.0
9875,2016,GIB,738.0
9876,2017,GIB,507.59999999999997
